territory,date,cases,deaths,weekTestRate,weekPosRate,cases2w,alarm
United Kingdom,2020-06-12,1.6934,0.2010,985.3125,0.0110,19.2628,0
United Kingdom,2020-06-13,1.6438,0.1821,907.2892,0.0117,18.6776,0
United Kingdom,2020-06-14,1.5850,0.1666,907.2892,0.0117,18.3075,0
United Kingdom,2020-06-15,1.5199,0.1541,907.2892,0.0117,17.7300,0
United Kingdom,2020-06-16,1.4804,0.1491,907.2892,0.0117,17.2493,0
United Kingdom,2020-06-17,1.4553,0.1509,907.2892,0.0117,16.5044,0
United Kingdom,2020-06-18,1.4340,0.1487,907.2892,0.0117,15.9484,0
United Kingdom,2020-06-19,1.3925,0.1388,907.2892,0.0117,15.2957,0
United Kingdom,2020-06-20,1.3476,0.1278,1062.5342,0.0076,14.6706,0
United Kingdom,2020-06-21,1.3003,0.1223,1062.5342,0.0076,14.2313,0
United Kingdom,2020-06-22,1.2662,0.1100,1062.5342,0.0076,14.1023,0
United Kingdom,2020-06-23,1.2456,0.1056,1062.5342,0.0076,13.8074,0
United Kingdom,2020-06-24,1.2355,0.1058,1062.5342,0.0076,13.3635,0
United Kingdom,2020-06-25,1.2341,0.1050,1062.5342,0.0076,13.2330,0
United Kingdom,2020-06-26,1.2151,0.0970,1062.5342,0.0076,13.2238,0
United Kingdom,2020-06-27,1.1857,0.0897,1262.5910,0.0052,13.0610,0
United Kingdom,2020-06-28,1.1482,0.0864,1262.5910,0.0052,12.7431,0
United Kingdom,2020-06-29,1.1157,0.0804,1262.5910,0.0052,12.6125,0
United Kingdom,2020-06-30,1.0996,0.0773,1262.5910,0.0052,12.6064,0
United Kingdom,2020-07-01,1.0894,0.0772,1262.5910,0.0052,12.7108,0
United Kingdom,2020-07-02,1.0869,0.0770,1262.5910,0.0052,12.8966,0
United Kingdom,2020-07-03,1.0701,0.0723,1262.5910,0.0052,13.0533,0
United Kingdom,2020-07-04,1.0437,0.0673,1259.1614,0.0052,13.0379,0
United Kingdom,2020-07-05,1.0180,0.0646,1259.1614,0.0052,13.1792,0
United Kingdom,2020-07-06,0.9876,0.0609,1259.1614,0.0052,12.9611,0
United Kingdom,2020-07-07,0.9780,0.0586,1259.1614,0.0052,13.0978,0
United Kingdom,2020-07-08,0.9812,0.0579,1259.1614,0.0052,13.3344,0
United Kingdom,2020-07-09,0.9878,0.0577,1259.1614,0.0052,13.4572,0
United Kingdom,2020-07-10,0.9796,0.0546,1259.1614,0.0052,13.4818,0
United Kingdom,2020-07-11,0.9688,0.0510,1407.3614,0.0046,13.6385,0
United Kingdom,2020-07-12,0.9511,0.0465,1407.3614,0.0046,13.6062,0
United Kingdom,2020-07-13,0.9338,0.0429,1407.3614,0.0046,13.6216,0
United Kingdom,2020-07-14,0.9040,0.0419,1407.3614,0.0046,12.6140,0
United Kingdom,2020-07-15,0.9096,0.0421,1407.3614,0.0046,12.7338,0
United Kingdom,2020-07-16,0.9294,0.0410,1407.3614,0.0046,12.8475,0
United Kingdom,2020-07-17,0.9369,0.0394,1407.3614,0.0046,13.1178,0
United Kingdom,2020-07-18,0.9445,0.0352,1392.9995,0.0051,13.4280,0
United Kingdom,2020-07-19,0.9491,0.0334,1392.9995,0.0051,13.8120,0
United Kingdom,2020-07-20,0.9652,0.0311,1392.9995,0.0051,14.6030,0
United Kingdom,2020-07-21,0.9697,0.0304,1392.9995,0.0051,14.4141,0
United Kingdom,2020-07-22,0.9940,0.0301,1392.9995,0.0051,14.6291,0
United Kingdom,2020-07-23,1.0136,0.0305,1392.9995,0.0051,14.9009,0
United Kingdom,2020-07-24,1.0218,0.0284,1392.9995,0.0051,15.1160,0
United Kingdom,2020-07-25,1.0298,0.0257,1694.9823,0.0037,15.2557,0
United Kingdom,2020-07-26,1.0481,0.0244,1694.9823,0.0037,16.2402,0
United Kingdom,2020-07-27,1.0531,0.0236,1694.9823,0.0037,16.9237,0
United Kingdom,2020-07-28,1.0820,0.0234,1694.9823,0.0037,18.5793,0
United Kingdom,2020-07-29,1.1101,0.0240,1694.9823,0.0037,18.9571,0
United Kingdom,2020-07-30,1.1481,0.0244,1694.9823,0.0037,19.3918,0
United Kingdom,2020-07-31,1.1835,0.0227,1694.9823,0.0037,20.2519,0
United Kingdom,2020-08-01,1.2029,0.0216,1785.6750,0.0050,20.7219,0
United Kingdom,2020-08-02,1.2162,0.0207,1785.6750,0.0050,21.1780,0
United Kingdom,2020-08-03,1.2167,0.0195,1785.6750,0.0050,20.8478,0
United Kingdom,2020-08-04,1.2424,0.0197,1785.6750,0.0050,21.4913,0
United Kingdom,2020-08-05,1.2582,0.0199,1785.6750,0.0050,21.3700,0
United Kingdom,2020-08-06,1.2963,0.0197,1785.6750,0.0050,21.7263,0
United Kingdom,2020-08-07,1.3082,0.0186,1785.6750,0.0050,21.9751,0
United Kingdom,2020-08-08,1.3348,0.0186,1815.9146,0.0065,22.7891,0
United Kingdom,2020-08-09,1.3481,0.0185,1815.9146,0.0065,22.7569,0
United Kingdom,2020-08-10,1.3600,0.0171,1815.9146,0.0065,22.9965,0
United Kingdom,2020-08-11,1.3856,0.0171,1815.9146,0.0065,23.0518,0
United Kingdom,2020-08-12,1.4167,0.0175,1815.9146,0.0065,23.1117,0
United Kingdom,2020-08-13,1.4737,0.0180,1815.9146,0.0065,23.7153,0
United Kingdom,2020-08-14,1.5335,0.0174,1815.9146,0.0065,23.4634,0
United Kingdom,2020-08-15,1.5506,0.0163,1846.3999,0.0060,23.5110,0
United Kingdom,2020-08-16,1.5936,0.0163,1846.3999,0.0060,24.5477,0
United Kingdom,2020-08-17,1.6197,0.0155,1846.3999,0.0060,25.6120,1
United Kingdom,2020-08-18,1.6457,0.0150,1846.3999,0.0060,25.9284,1
United Kingdom,2020-08-19,1.6836,0.0152,1846.3999,0.0060,26.9974,1
United Kingdom,2020-08-20,1.7235,0.0158,1846.3999,0.0060,27.8467,1
United Kingdom,2020-08-21,1.7865,0.0154,1846.3999,0.0060,29.2397,1
United Kingdom,2020-08-22,1.8321,0.0153,1969.2305,0.0064,30.0461,1
United Kingdom,2020-08-23,1.9331,0.0145,1969.2305,0.0064,33.0364,1
United Kingdom,2020-08-24,2.0360,0.0141,1969.2305,0.0064,36.0713,1
United Kingdom,2020-08-25,2.1203,0.0155,1969.2305,0.0064,38.0310,1
United Kingdom,2020-08-26,2.1995,0.0157,1969.2305,0.0064,40.5053,1
United Kingdom,2020-08-27,2.3036,0.0155,1969.2305,0.0064,42.6509,1
United Kingdom,2020-08-28,2.4221,0.0151,1969.2305,0.0064,46.1266,1
United Kingdom,2020-08-29,2.5454,0.0146,2043.9794,0.0086,49.7957,1
United Kingdom,2020-08-30,2.6544,0.0139,2043.9794,0.0086,52.2761,1
United Kingdom,2020-08-31,2.7129,0.0138,2043.9794,0.0086,54.1422,1
United Kingdom,2020-09-01,2.8133,0.0150,2043.9794,0.0086,56.9191,1
United Kingdom,2020-09-02,2.9595,0.0158,2043.9794,0.0086,60.7326,1
United Kingdom,2020-09-03,3.0924,0.0166,2043.9794,0.0086,63.2821,1
United Kingdom,2020-09-04,3.2526,0.0174,2043.9794,0.0086,66.9406,1
United Kingdom,2020-09-05,3.4314,0.0179,2379.2336,0.0136,70.9476,1
United Kingdom,2020-09-06,3.5660,0.0185,2379.2336,0.0136,72.3468,1
United Kingdom,2020-09-07,3.7313,0.0190,2379.2336,0.0136,74.5277,1
United Kingdom,2020-09-08,3.9115,0.0199,2379.2336,0.0136,78.3152,1
United Kingdom,2020-09-09,4.1660,0.0215,2379.2336,0.0136,83.7199,1
United Kingdom,2020-09-10,4.4465,0.0232,2379.2336,0.0136,89.4256,1
United Kingdom,2020-09-11,4.7284,0.0241,2379.2336,0.0136,94.5462,1
United Kingdom,2020-09-12,4.9757,0.0251,2810.5498,0.0138,98.4534,1
United Kingdom,2020-09-13,5.1823,0.0253,2810.5498,0.0138,102.0811,1
United Kingdom,2020-09-14,5.3195,0.0255,2810.5498,0.0138,104.2666,1
United Kingdom,2020-09-15,5.6185,0.0284,2810.5498,0.0138,110.4715,1
United Kingdom,2020-09-16,5.8857,0.0319,2810.5498,0.0138,115.2588,1
United Kingdom,2020-09-17,6.1586,0.0347,2810.5498,0.0138,120.6635,1
United Kingdom,2020-09-18,6.4396,0.0379,2810.5498,0.0138,124.7274,1
United Kingdom,2020-09-19,7.0026,0.0398,2768.7437,0.0216,137.7039,1
United Kingdom,2020-09-20,8.0542,0.0408,2768.7437,0.0216,166.9805,2
United Kingdom,2020-09-21,8.5820,0.0412,2768.7437,0.0216,179.6130,2
United Kingdom,2020-09-22,9.2126,0.0444,2768.7437,0.0216,194.3818,2
United Kingdom,2020-09-23,9.7663,0.0478,2768.7437,0.0216,206.6441,2
United Kingdom,2020-09-24,10.4892,0.0514,2768.7437,0.0216,223.3943,2
United Kingdom,2020-09-25,11.0542,0.0542,2768.7437,0.0216,234.1315,2
United Kingdom,2020-09-26,11.6738,0.0578,2749.4870,0.0283,248.1447,2
United Kingdom,2020-09-27,12.1669,0.0603,2749.4870,0.0283,259.1722,2
United Kingdom,2020-09-28,12.6838,0.0625,2749.4870,0.0283,274.4202,2
United Kingdom,2020-09-29,13.3643,0.0691,2749.4870,0.0283,289.9155,2
United Kingdom,2020-09-30,14.1765,0.0757,2749.4870,0.0283,309.2920,2
United Kingdom,2020-10-01,14.9869,0.0820,2749.4870,0.0283,327.8206,2
United Kingdom,2020-10-02,15.6078,0.0874,2749.4870,0.0283,341.1319,2
United Kingdom,2020-10-03,16.2112,0.0939,2938.0940,0.0579,346.2003,2
United Kingdom,2020-10-04,16.8843,0.0962,2938.0940,0.0579,337.0158,2
United Kingdom,2020-10-05,17.6018,0.0988,2938.0940,0.0579,346.5535,2
United Kingdom,2020-10-06,18.4395,0.1094,2938.0940,0.0579,356.9790,2
United Kingdom,2020-10-07,19.5685,0.1180,2938.0940,0.0579,376.2156,2
United Kingdom,2020-10-08,20.4043,0.1268,2938.0940,0.0579,381.8953,2
United Kingdom,2020-10-09,21.1774,0.1360,2938.0940,0.0579,392.1348,2
United Kingdom,2020-10-10,22.9919,0.1503,3095.1006,0.0569,434.5815,2
United Kingdom,2020-10-11,23.6982,0.1534,3095.1006,0.0569,446.8960,2
United Kingdom,2020-10-12,24.1363,0.1568,3095.1006,0.0569,446.8960,2
United Kingdom,2020-10-13,24.6486,0.1603,3095.1006,0.0569,446.8960,2
United Kingdom,2020-10-14,25.2167,0.1651,3095.1006,0.0569,446.8960,2
United Kingdom,2020-10-15,25.9206,0.1705,3095.1006,0.0569,446.8960,2
United Kingdom,2020-10-16,26.4956,0.1728,3095.1006,0.0569,446.8960,2
United Kingdom,2020-10-17,27.1188,0.1754,3347.0711,0.0682,446.8960,2
United Kingdom,2020-10-18,27.8063,0.1789,3347.0711,0.0682,446.8960,2
United Kingdom,2020-10-19,28.5499,0.1823,3347.0711,0.0682,446.8960,2
United Kingdom,2020-10-20,28.9491,0.1872,3347.0711,0.0682,446.8960,2
United Kingdom,2020-10-21,28.6484,0.1937,3347.0711,0.0682,446.8960,2
United Kingdom,2020-10-22,29.1137,0.2019,3347.0711,0.0682,446.8960,2
United Kingdom,2020-10-23,29.4705,0.2064,3347.0711,0.0682,446.8960,2
United Kingdom,2020-10-24,29.8994,0.2119,0.0000,,446.8960,-1
United Kingdom,2020-10-26,30.0735,0.2174,0.0000,,446.8960,-1
United Kingdom,2020-10-27,30.6223,0.2226,0.0000,,446.8960,-1
Sweden,2020-02-06,0.0003,0.0000,0.7919,0.0000,0.0000,-1
Sweden,2020-02-07,0.0003,0.0000,0.7919,0.0000,0.0000,-1
Sweden,2020-02-08,0.0003,0.0000,0.7919,0.0000,0.0000,-1
Sweden,2020-02-09,0.0003,0.0000,0.3858,0.0000,0.0000,-1
Sweden,2020-02-10,0.0003,0.0000,0.3858,0.0000,0.0000,-1
Sweden,2020-02-11,0.0003,0.0000,0.3858,0.0000,0.0000,-1
Sweden,2020-02-12,0.0007,0.0000,0.3858,0.0000,0.0102,-1
Sweden,2020-02-13,0.0010,0.0000,0.3858,0.0000,0.0203,-1
Sweden,2020-02-14,0.0036,0.0000,0.3858,0.0000,0.1015,-1
Sweden,2020-02-15,0.0046,0.0000,0.3858,0.0000,0.1320,-1
Sweden,2020-02-16,0.0046,0.0000,0.2741,0.0000,0.1320,-1
Sweden,2020-02-17,0.0059,0.0000,0.2741,0.0000,0.1827,-1
Sweden,2020-02-18,0.0102,0.0000,0.2741,0.0000,0.3147,-1
Sweden,2020-02-19,0.0200,0.0000,0.2741,0.0000,0.6193,-1
Sweden,2020-02-20,0.0282,0.0000,0.2741,0.0000,0.8731,-1
Sweden,2020-02-21,0.0475,0.0000,0.2741,0.0000,1.4721,-1
Sweden,2020-02-22,0.0583,0.0000,0.2741,0.0000,1.8071,-1
Sweden,2020-02-23,0.0734,0.0000,7.6345,0.0173,2.2741,-1
Sweden,2020-02-24,0.1064,0.0000,7.6345,0.0173,3.2995,-1
Sweden,2020-02-25,0.1385,0.0000,7.6345,0.0173,4.2944,-1
Sweden,2020-02-26,0.2027,0.0026,7.6345,0.0173,6.2741,-1
Sweden,2020-02-27,0.2522,0.0026,7.6345,0.0173,7.7970,-1
Sweden,2020-02-28,0.3019,0.0029,7.6345,0.0173,9.2589,-1
Sweden,2020-02-29,0.3252,0.0033,7.6345,0.0173,9.9492,-1
Sweden,2020-03-01,0.3478,0.0039,43.6751,0.0384,10.6497,-1
Sweden,2020-03-02,0.3750,0.0046,43.6751,0.0384,11.4416,-1
Sweden,2020-03-03,0.4140,0.0049,43.6751,0.0384,12.5178,-1
Sweden,2020-03-04,0.4614,0.0069,43.6751,0.0384,13.6853,-1
Sweden,2020-03-05,0.5083,0.0092,43.6751,0.0384,14.8832,-1
Sweden,2020-03-06,0.5672,0.0121,43.6751,0.0384,16.1117,-1
Sweden,2020-03-07,0.6118,0.0147,43.6751,0.0384,17.1574,-1
Sweden,2020-03-08,0.6504,0.0183,91.2690,0.0907,17.8883,-1
Sweden,2020-03-09,0.7100,0.0219,91.2690,0.0907,18.7107,-1
Sweden,2020-03-10,0.7853,0.0288,91.2690,0.0907,20.0508,-1
Sweden,2020-03-11,0.8882,0.0360,91.2690,0.0907,21.2487,-1
Sweden,2020-03-12,0.9818,0.0462,91.2690,0.0907,22.6193,-1
Sweden,2020-03-13,1.1014,0.0567,91.2690,0.0907,24.7817,-1
Sweden,2020-03-14,1.1993,0.0681,91.2690,0.0907,27.1066,-1
Sweden,2020-03-15,1.1990,0.0681,104.7919,0.0848,26.4061,-1
Sweden,2020-03-16,1.2880,0.0806,104.7919,0.0848,28.4061,-1
Sweden,2020-03-17,1.4233,0.0953,104.7919,0.0848,31.4213,-1
Sweden,2020-03-18,1.5788,0.1110,104.7919,0.0848,34.7716,-1
Sweden,2020-03-19,1.7364,0.1284,104.7919,0.0848,38.2538,-1
Sweden,2020-03-20,1.9135,0.1513,104.7919,0.0848,42.0508,-1
Sweden,2020-03-21,2.1005,0.1775,104.7919,0.0848,46.7716,-1
Sweden,2020-03-22,2.2093,0.2004,125.3706,0.1454,49.1980,-1
Sweden,2020-03-23,2.3013,0.2283,125.3706,0.1454,50.8020,-1
Sweden,2020-03-24,2.4179,0.2577,125.3706,0.1454,52.4162,-1
Sweden,2020-03-25,2.6445,0.2852,125.3706,0.1454,56.7208,-1
Sweden,2020-03-26,2.8256,0.3229,125.3706,0.1454,60.4569,-1
Sweden,2020-03-27,3.0047,0.3511,125.3706,0.1454,63.2995,-1
Sweden,2020-03-28,3.0892,0.3779,125.3706,0.1454,64.8629,-1
Sweden,2020-03-29,3.1692,0.4113,180.4670,0.1783,68.8731,-1
Sweden,2020-03-29,3.2713,0.4428,180.4670,0.1783,70.7411,-1
Sweden,2020-03-30,3.3912,0.4700,180.4670,0.1783,70.9543,-1
Sweden,2020-03-31,3.5255,0.4994,180.4670,0.1783,70.9949,-1
Sweden,2020-04-01,3.6961,0.5364,180.4670,0.1783,72.1929,-1
Sweden,2020-04-02,3.8611,0.5725,180.4670,0.1783,72.8934,-1
Sweden,2020-04-03,4.0390,0.5977,180.4670,0.1783,73.7766,-1
Sweden,2020-04-04,4.1664,0.6235,201.8274,0.1818,75.5533,-1
Sweden,2020-04-05,4.2345,0.6491,201.8274,0.1818,76.0406,-1
Sweden,2020-04-06,4.3409,0.6743,201.8274,0.1818,76.7716,-1
Sweden,2020-04-07,4.5338,0.6910,201.8274,0.1818,76.4569,-1
Sweden,2020-04-08,4.7107,0.7126,201.8274,0.1818,77.1472,-1
Sweden,2020-04-09,4.8836,0.7339,201.8274,0.1818,78.2944,-1
Sweden,2020-04-10,5.0362,0.7559,201.8274,0.1818,81.6041,-1
Sweden,2020-04-11,5.0974,0.7696,188.5685,0.2060,82.3959,-1
Sweden,2020-04-12,5.0761,0.7834,188.5685,0.2060,80.7310,-1
Sweden,2020-04-13,5.1623,0.7961,188.5685,0.2060,82.0102,-1
Sweden,2020-04-14,5.4053,0.8233,188.5685,0.2060,84.6802,-1
Sweden,2020-04-15,5.5752,0.8381,188.5685,0.2060,86.6599,-1
Sweden,2020-04-16,5.6470,0.8489,188.5685,0.2060,86.7817,-1
Sweden,2020-04-17,5.6656,0.8587,188.5685,0.2060,85.1980,-1
Sweden,2020-04-18,5.6044,0.8652,249.3401,0.1746,82.8325,-1
Sweden,2020-04-19,5.5084,0.8669,249.3401,0.1746,81.5431,-1
Sweden,2020-04-20,5.4678,0.8682,249.3401,0.1746,81.7056,-1
Sweden,2020-04-21,5.5661,0.8688,249.3401,0.1746,81.1980,-1
Sweden,2020-04-22,5.6987,0.8649,249.3401,0.1746,81.4315,-1
Sweden,2020-04-23,5.8281,0.8616,249.3401,0.1746,81.6954,-1
Sweden,2020-04-24,5.8156,0.8538,249.3401,0.1746,80.8832,-1
Sweden,2020-04-25,5.7681,0.8384,292.4061,0.1344,81.2487,-1
Sweden,2020-04-26,5.6483,0.8341,292.4061,0.1344,81.0355,-1
Sweden,2020-04-27,5.6486,0.8259,292.4061,0.1344,79.9391,-1
Sweden,2020-04-28,5.7662,0.8125,292.4061,0.1344,80.0609,-1
Sweden,2020-04-29,5.8428,0.7971,292.4061,0.1344,79.0355,-1
Sweden,2020-04-30,5.9149,0.7847,292.4061,0.1344,79.2589,-1
Sweden,2020-05-01,5.9833,0.7735,292.4061,0.1344,80.8426,-1
Sweden,2020-05-02,5.9027,0.7516,295.7259,0.1419,81.4416,-1
Sweden,2020-05-03,5.7835,0.7326,295.7259,0.1419,81.4213,-1
Sweden,2020-05-04,5.6990,0.7247,295.7259,0.1419,80.9442,-1
Sweden,2020-05-05,5.7429,0.7100,295.7259,0.1419,81.0355,-1
Sweden,2020-05-06,5.8805,0.6985,295.7259,0.1419,81.6751,-1
Sweden,2020-05-07,5.9293,0.6884,295.7259,0.1419,79.9086,-1
Sweden,2020-05-08,5.8720,0.6864,295.7259,0.1419,78.2030,-1
Sweden,2020-05-09,5.7675,0.6792,335.0558,0.1178,77.1269,2
Sweden,2020-05-10,5.5880,0.6655,335.0558,0.1178,76.4264,2
Sweden,2020-05-11,5.4934,0.6501,335.0558,0.1178,76.7919,2
Sweden,2020-05-12,5.5828,0.6353,335.0558,0.1178,76.7107,2
Sweden,2020-05-13,5.7465,0.6235,335.0558,0.1178,77.7462,2
Sweden,2020-05-14,5.8156,0.6124,335.0558,0.1178,78.9340,2
Sweden,2020-05-15,5.8258,0.5987,335.0558,0.1178,79.7970,2
Sweden,2020-05-16,5.7056,0.5842,294.2741,0.1279,80.5482,-1
Sweden,2020-05-17,5.5844,0.5738,294.2741,0.1279,80.6091,-1
Sweden,2020-05-18,5.6224,0.5610,294.2741,0.1279,82.8223,-1
Sweden,2020-05-19,5.8192,0.5489,294.2741,0.1279,85.1980,-1
Sweden,2020-05-20,6.0763,0.5335,294.2741,0.1279,87.6142,-1
Sweden,2020-05-21,6.2604,0.5201,294.2741,0.1279,91.9695,-1
Sweden,2020-05-22,6.4205,0.5086,294.2741,0.1279,98.2030,-1
Sweden,2020-05-23,6.4320,0.4942,370.2132,0.1159,102.0305,2
Sweden,2020-05-24,6.3265,0.4788,370.2132,0.1159,104.5888,2
Sweden,2020-05-25,6.3190,0.4716,370.2132,0.1159,106.4772,2
Sweden,2020-05-26,6.4588,0.4601,370.2132,0.1159,108.4061,2
Sweden,2020-05-27,6.8381,0.4493,370.2132,0.1159,114.8731,2
Sweden,2020-05-28,7.1125,0.4395,370.2132,0.1159,120.1421,2
Sweden,2020-05-29,7.3008,0.4290,370.2132,0.1159,125.7868,2
Sweden,2020-05-30,7.4102,0.4234,477.9695,0.1237,131.8782,2
Sweden,2020-05-31,7.3319,0.4172,477.9695,0.1237,133.4315,2
Sweden,2020-06-01,7.3309,0.4081,477.9695,0.1237,133.8071,2
Sweden,2020-06-02,7.6096,0.4015,477.9695,0.1237,136.9442,2
Sweden,2020-06-03,8.0020,0.3946,477.9695,0.1237,141.1168,2
Sweden,2020-06-04,8.3504,0.3848,477.9695,0.1237,145.7360,2
Sweden,2020-06-05,8.5282,0.3812,477.9695,0.1237,146.3756,2
Sweden,2020-06-06,8.4922,0.3737,612.1421,0.1188,145.5431,2
Sweden,2020-06-07,8.3976,0.3632,612.1421,0.1188,144.1117,2
Sweden,2020-06-08,8.4853,0.3514,612.1421,0.1188,145.3604,2
Sweden,2020-06-09,8.7821,0.3416,612.1421,0.1188,149.1472,2
Sweden,2020-06-10,9.2694,0.3344,612.1421,0.1188,151.7970,2
Sweden,2020-06-11,9.5274,0.3281,612.1421,0.1188,151.6548,2
Sweden,2020-06-12,9.6774,0.3226,612.1421,0.1188,150.3858,2
Sweden,2020-06-13,9.6627,0.3147,627.8376,0.1159,147.5736,2
Sweden,2020-06-14,9.5451,0.3092,627.8376,0.1159,147.5431,2
Sweden,2020-06-15,9.5300,0.3010,627.8376,0.1159,147.9695,2
Sweden,2020-06-16,9.6519,0.2947,627.8376,0.1159,143.8579,2
Sweden,2020-06-17,9.7891,0.2846,627.8376,0.1159,136.0102,2
Sweden,2020-06-18,9.8019,0.2767,627.8376,0.1159,127.8173,2
Sweden,2020-06-19,9.7344,0.2676,627.8376,0.1159,122.5888,2
Sweden,2020-06-20,9.5111,0.2633,762.9543,0.0980,119.1980,2
Sweden,2020-06-21,9.2739,0.2522,762.9543,0.0980,119.1371,2
Sweden,2020-06-22,8.9808,0.2450,762.9543,0.0980,113.5635,2
Sweden,2020-06-23,8.8164,0.2394,762.9543,0.0980,103.0964,2
Sweden,2020-06-24,8.8397,0.2322,762.9543,0.0980,91.2690,2
Sweden,2020-06-25,8.7274,0.2247,762.9543,0.0980,81.6751,2
Sweden,2020-06-26,8.5417,0.2184,762.9543,0.0980,73.1980,2
Sweden,2020-06-27,8.1719,0.2086,837.8071,0.0530,68.6599,2
Sweden,2020-06-28,7.7832,0.2001,837.8071,0.0530,65.5228,2
Sweden,2020-06-29,7.4036,0.1945,837.8071,0.0530,59.8680,2
Sweden,2020-06-30,7.1678,0.1863,837.8071,0.0530,54.8731,2
Sweden,2020-07-01,7.1249,0.1795,837.8071,0.0530,50.8426,2
Sweden,2020-07-02,6.9884,0.1716,837.8071,0.0530,46.5888,1
Sweden,2020-07-03,6.6854,0.1647,837.8071,0.0530,42.4264,1
Sweden,2020-07-04,6.2708,0.1579,843.4924,0.0287,40.6701,1
Sweden,2020-07-05,5.8176,0.1506,843.4924,0.0287,38.5888,1
Sweden,2020-07-06,5.4645,0.1428,843.4924,0.0287,37.3706,1
Sweden,2020-07-07,5.3100,0.1356,843.4924,0.0287,36.8426,1
Sweden,2020-07-08,5.3021,0.1303,843.4924,0.0287,34.4467,1
Sweden,2020-07-09,5.1122,0.1254,843.4924,0.0287,33.2893,1
Sweden,2020-07-10,4.7693,0.1182,843.4924,0.0287,32.2030,1
Sweden,2020-07-11,4.2584,0.1113,705.8782,0.0233,30.4772,1
Sweden,2020-07-12,3.8533,0.1045,705.8782,0.0233,29.8274,1
Sweden,2020-07-13,3.4822,0.1028,705.8782,0.0233,28.8223,1
Sweden,2020-07-14,3.3277,0.0996,705.8782,0.0233,28.5279,1
Sweden,2020-07-15,3.2903,0.0924,705.8782,0.0233,28.6701,1
Sweden,2020-07-16,3.1511,0.0871,705.8782,0.0233,29.0152,1
Sweden,2020-07-17,2.9723,0.0812,705.8782,0.0233,28.7513,1
Sweden,2020-07-18,2.8476,0.0770,601.0660,0.0234,29.8883,1
Sweden,2020-07-19,2.6350,0.0730,601.0660,0.0234,29.1574,1
Sweden,2020-07-20,2.4618,0.0717,601.0660,0.0234,29.5025,1
Sweden,2020-07-21,2.4516,0.0675,601.0660,0.0234,30.5888,1
Sweden,2020-07-22,2.4876,0.0648,601.0660,0.0234,31.8883,1
Sweden,2020-07-23,2.5292,0.0612,601.0660,0.0234,33.4924,1
Sweden,2020-07-24,2.5626,0.0580,601.0660,0.0234,34.6904,1
Sweden,2020-07-25,2.4732,0.0547,538.3959,0.0294,35.9289,1
Sweden,2020-07-26,2.3878,0.0511,538.3959,0.0294,36.2437,1
Sweden,2020-07-27,2.3311,0.0472,538.3959,0.0294,37.5127,1
Sweden,2020-07-28,2.3668,0.0452,538.3959,0.0294,38.8731,1
Sweden,2020-07-29,2.4772,0.0432,538.3959,0.0294,40.3147,1
Sweden,2020-07-30,2.5404,0.0409,538.3959,0.0294,40.9340,1
Sweden,2020-07-31,2.5508,0.0386,538.3959,0.0294,41.8071,1
Sweden,2020-08-01,2.5309,0.0370,545.9086,0.0368,41.0254,1
Sweden,2020-08-02,2.4637,0.0350,545.9086,0.0368,41.2792,1
Sweden,2020-08-03,2.4277,0.0337,545.9086,0.0368,41.3706,1
Sweden,2020-08-04,2.4680,0.0314,545.9086,0.0368,41.1777,1
Sweden,2020-08-05,2.5469,0.0295,545.9086,0.0368,40.4264,1
Sweden,2020-08-06,2.6131,0.0282,545.9086,0.0368,39.9695,1
Sweden,2020-08-07,2.6366,0.0275,545.9086,0.0368,39.1371,1
Sweden,2020-08-08,2.5918,0.0259,576.2640,0.0363,38.1218,1
Sweden,2020-08-09,2.5384,0.0252,576.2640,0.0363,37.9594,1
Sweden,2020-08-10,2.5096,0.0246,576.2640,0.0363,37.7360,1
Sweden,2020-08-11,2.5371,0.0246,576.2640,0.0363,35.7563,1
Sweden,2020-08-12,2.6032,0.0246,576.2640,0.0363,33.7360,1
Sweden,2020-08-13,2.6461,0.0229,576.2640,0.0363,32.1015,1
Sweden,2020-08-14,2.6121,0.0219,576.2640,0.0363,30.4264,1
Sweden,2020-08-15,2.5564,0.0219,662.5990,0.0259,29.4619,1
Sweden,2020-08-16,2.4732,0.0229,662.5990,0.0259,29.3096,1
Sweden,2020-08-17,2.4418,0.0229,662.5990,0.0259,29.1878,1
Sweden,2020-08-18,2.3986,0.0233,662.5990,0.0259,27.7360,1
Sweden,2020-08-19,2.4559,0.0229,662.5990,0.0259,26.3350,1
Sweden,2020-08-20,2.4955,0.0223,662.5990,0.0259,25.8579,1
Sweden,2020-08-21,2.4722,0.0216,662.5990,0.0259,25.4924,1
Sweden,2020-08-22,2.3891,0.0213,867.1980,0.0142,25.6041,1
Sweden,2020-08-23,2.2872,0.0210,867.1980,0.0142,25.7056,1
Sweden,2020-08-24,2.2234,0.0206,867.1980,0.0142,25.8173,1
Sweden,2020-08-25,2.2155,0.0206,867.1980,0.0142,25.9594,1
Sweden,2020-08-26,2.2944,0.0200,867.1980,0.0142,26.6701,1
Sweden,2020-08-27,2.3137,0.0200,867.1980,0.0142,27.2081,1
Sweden,2020-08-28,2.2725,0.0200,867.1980,0.0142,28.3452,1
Sweden,2020-08-29,2.1949,0.0193,1281.0964,0.0104,29.1066,1
Sweden,2020-08-30,2.1107,0.0183,1281.0964,0.0104,29.6954,1
